hours,price
3221.0,10.61
3222.0,11.55
3223.0,11.67
3224.0,12.65
3225.0,13.86
3226.0,13.47
3227.0,13.44
3228.0,12.69
3229.0,15.05
3230.0,14.94
3231.0,16.36
3232.0,16.86
3233.0,20.33
3234.0,18.14
3235.0,18.0
3236.0,20.05
3237.0,12.78
3238.0,11.78
3239.0,11.01
3240.0,10.11
3241.0,10.41
3242.0,10.49
3243.0,10.37
3244.0,10.59
3245.0,13.24
3246.0,10.34
3247.0,13.15
3248.0,15.7
3249.0,12.93
3250.0,13.86
3251.0,14.04
3252.0,14.52
3253.0,16.19
3254.0,19.2
3255.0,21.36
3256.0,20.79
3257.0,20.82
3258.0,18.6
3259.0,18.99
3260.0,21.01
3261.0,16.55
3262.0,15.65
3263.0,26.73
3264.0,15.74
3265.0,14.11
3266.0,13.34
3267.0,11.63
3268.0,12.44
3269.0,11.01
3270.0,9.88
3271.0,11.29
3272.0,13.65
3273.0,16.2
3274.0,16.59
3275.0,14.67
3276.0,15.75
3277.0,17.34
3278.0,20.68
3279.0,18.63
3280.0,14.94
3281.0,14.57
3282.0,16.03
3283.0,16.87
3284.0,18.29
3285.0,14.77
3286.0,13.64
3287.0,11.89
3288.0,12.62
3289.0,11.96
3290.0,10.11
3291.0,10.25
3292.0,9.58
3293.0,9.47
3294.0,8.42
3295.0,7.76
3296.0,8.37
3297.0,9.59
3298.0,19.34
3299.0,17.49
3300.0,14.0
3301.0,13.58
3302.0,14.58
3303.0,14.15
3304.0,13.29
3305.0,13.84
3306.0,14.71
3307.0,15.43
3308.0,14.29
3309.0,16.28
3310.0,14.38
3311.0,12.74
3312.0,10.29
3313.0,11.89
3314.0,11.5
3315.0,10.14
3316.0,8.22
3317.0,9.23
3318.0,9.37
3319.0,20.58
3320.0,16.97
3321.0,15.71
3322.0,33.65
3323.0,23.48
3324.0,30.06
3325.0,40.02
3326.0,21.73
3327.0,25.2
3328.0,28.02
3329.0,22.42
3330.0,17.72
3331.0,15.56
3332.0,16.35
3333.0,23.25
3334.0,18.47
3335.0,11.05
3336.0,9.39
3337.0,11.77
3338.0,11.0
3339.0,9.39
3340.0,8.94
3341.0,8.63
3342.0,8.95
3343.0,10.57
3344.0,12.02
3345.0,11.9
3346.0,15.17
3347.0,14.27
3348.0,15.9
3349.0,14.53
3350.0,17.08
3351.0,15.28
3352.0,14.01
3353.0,15.33
3354.0,14.27
3355.0,13.47
3356.0,14.28
3357.0,15.87
3358.0,15.26
3359.0,12.41
3360.0,12.38
3361.0,13.04
3362.0,13.33
3363.0,12.59
3364.0,12.54
3365.0,12.23
3366.0,13.71
3367.0,16.7
3368.0,46.75
3369.0,17.39
3370.0,14.98
3371.0,20.65
3372.0,16.27
3373.0,15.1
3374.0,17.85
3375.0,14.52
3376.0,15.72
3377.0,16.61
3378.0,17.01
3379.0,15.61
3380.0,17.31
3381.0,16.71
3382.0,15.69
3383.0,13.37
3384.0,12.5
3385.0,12.43
3386.0,12.09
3387.0,12.68
3388.0,12.48
3389.0,13.92
3390.0,12.67
3391.0,14.55
3392.0,17.18
3393.0,17.4
3394.0,25.43
3395.0,18.44
3396.0,16.75
3397.0,19.32
3398.0,17.78
3399.0,18.1
3400.0,17.55
3401.0,18.47
3402.0,18.47
3403.0,16.31
3404.0,18.02
3405.0,18.23
3406.0,15.79
3407.0,16.38
3408.0,12.35
3409.0,13.05
3410.0,12.86
3411.0,12.75
3412.0,13.63
3413.0,13.62
3414.0,13.75
3415.0,14.16
3416.0,15.81
3417.0,19.16
3418.0,17.8
3419.0,18.37
3420.0,19.21
3421.0,18.5
3422.0,18.78
3423.0,18.37
3424.0,20.74
3425.0,21.13
3426.0,20.24
3427.0,17.99
3428.0,18.13
3429.0,18.39
3430.0,12.65
3431.0,12.93
3432.0,10.84
3433.0,11.09
3434.0,11.37
3435.0,10.01
3436.0,9.14
3437.0,9.65
3438.0,9.69
3439.0,10.5
3440.0,11.25
3441.0,12.91
3442.0,12.93
3443.0,15.82
3444.0,25.42
3445.0,20.3
3446.0,15.34
3447.0,17.92
3448.0,24.91
3449.0,18.32
3450.0,16.56
3451.0,16.37
3452.0,16.35
3453.0,14.69
3454.0,13.05
3455.0,14.26
3456.0,12.03
3457.0,11.44
3458.0,10.68
3459.0,9.41
3460.0,9.86
3461.0,9.09
3462.0,7.87
3463.0,5.76
3464.0,8.97
3465.0,11.53
3466.0,13.24
3467.0,40.54
3468.0,16.78
3469.0,18.26
3470.0,17.3
3471.0,26.58
3472.0,17.69
3473.0,25.62
3474.0,18.91
3475.0,16.31
3476.0,16.55
3477.0,16.21
3478.0,13.87
3479.0,49.39
3480.0,9.94
3481.0,9.14
3482.0,9.39
3483.0,10.41
3484.0,10.92
3485.0,10.69
3486.0,9.47
3487.0,8.68
3488.0,10.7
3489.0,14.35
3490.0,17.54
3491.0,20.24
3492.0,42.21
3493.0,23.6
3494.0,19.93
3495.0,21.73
3496.0,86.26
3497.0,21.1
3498.0,19.21
3499.0,21.63
3500.0,21.47
3501.0,19.8
3502.0,16.79
3503.0,16.53
3504.0,14.17
3505.0,13.74
3506.0,11.35
3507.0,10.63
3508.0,8.46
3509.0,7.57
3510.0,9.47
3511.0,14.33
3512.0,23.33
3513.0,23.17
3514.0,40.85
3515.0,55.89
3516.0,58.42
3517.0,56.8
3518.0,70.88
3519.0,39.02
3520.0,42.0
3521.0,72.16
3522.0,51.71
3523.0,30.46
3524.0,22.13
3525.0,23.8
3526.0,18.55
3527.0,18.17
3528.0,18.6
3529.0,17.18
3530.0,13.69
3531.0,12.87
3532.0,15.07
3533.0,14.01
3534.0,11.69
3535.0,15.91
3536.0,19.33
3537.0,19.05
3538.0,37.19
3539.0,21.77
3540.0,40.92
3541.0,32.52
3542.0,76.87
3543.0,26.15
3544.0,37.31
3545.0,23.14
3546.0,20.65
3547.0,21.82
3548.0,20.69
3549.0,22.29
3550.0,20.62
3551.0,19.51
3552.0,17.14
3553.0,16.77
3554.0,14.93
3555.0,13.91
3556.0,15.57
3557.0,15.85
3558.0,15.9
3559.0,16.52
3560.0,29.15
3561.0,19.76
3562.0,18.87
3563.0,18.59
3564.0,25.22
3565.0,20.07
3566.0,20.88
3567.0,32.7
3568.0,26.22
3569.0,40.65
3570.0,22.04
3571.0,19.68
3572.0,22.38
3573.0,22.59
3574.0,18.99
3575.0,17.99
3576.0,16.45
3577.0,14.04
3578.0,13.37
3579.0,11.08
3580.0,12.98
3581.0,12.46
3582.0,11.83
3583.0,23.58
3584.0,19.02
3585.0,18.26
3586.0,25.25
3587.0,54.36
3588.0,34.4
3589.0,52.71
3590.0,24.95
3591.0,19.33
3592.0,23.02
3593.0,26.22
3594.0,16.41
3595.0,15.28
3596.0,17.81
3597.0,16.64
3598.0,15.68
3599.0,14.25
3600.0,14.95
3601.0,14.95
3602.0,12.99
3603.0,12.46
3604.0,12.38
3605.0,11.94
3606.0,11.99
3607.0,12.99
3608.0,13.68
3609.0,17.3
3610.0,14.89
3611.0,15.38
3612.0,26.67
3613.0,22.43
3614.0,23.42
3615.0,19.75
3616.0,31.17
3617.0,23.0
3618.0,21.59
3619.0,16.38
3620.0,16.73
3621.0,15.7
3622.0,15.63
3623.0,13.84
3624.0,15.55
3625.0,13.05
3626.0,11.78
3627.0,11.63
3628.0,10.39
3629.0,7.81
3630.0,0.04
3631.0,10.79
3632.0,10.83
3633.0,11.11
3634.0,12.05
3635.0,12.77
3636.0,13.98
3637.0,14.0
3638.0,14.42
3639.0,15.98
3640.0,16.38
3641.0,16.95
3642.0,19.15
3643.0,15.25
3644.0,12.93
3645.0,15.66
3646.0,12.73
3647.0,10.12
3648.0,8.59
3649.0,9.53
3650.0,8.0
3651.0,2.77
3652.0,6.61
3653.0,8.23
3654.0,9.34
3655.0,10.81
3656.0,13.32
3657.0,14.03
3658.0,13.96
3659.0,15.69
3660.0,15.68
3661.0,13.58
3662.0,12.95
3663.0,13.96
3664.0,15.08
3665.0,19.76
3666.0,17.47
3667.0,17.12
3668.0,15.91
3669.0,14.73
3670.0,13.67
3671.0,10.81
3672.0,10.52
3673.0,9.84
3674.0,7.7
3675.0,7.26
3676.0,5.67
3677.0,8.68
3678.0,8.58
3679.0,10.18
3680.0,12.13
3681.0,12.67
3682.0,14.13
3683.0,17.84
3684.0,33.94
3685.0,27.55
3686.0,28.03
3687.0,40.47
3688.0,40.31
3689.0,70.39
3690.0,46.07
3691.0,43.72
3692.0,18.56
3693.0,17.96
3694.0,18.16
3695.0,15.17
3696.0,11.3
3697.0,14.15
3698.0,12.82
3699.0,10.18
3700.0,10.36
3701.0,11.65
3702.0,11.61
3703.0,12.36
3704.0,16.04
3705.0,16.17
3706.0,16.56
3707.0,25.13
3708.0,25.38
3709.0,42.8
3710.0,34.68
3711.0,64.8
3712.0,148.03
3713.0,115.76
3714.0,65.88
3715.0,24.27
3716.0,21.78
3717.0,22.84
3718.0,17.09
3719.0,17.91
3720.0,14.55
3721.0,12.37
3722.0,11.92
3723.0,10.77
3724.0,10.67
3725.0,10.95
3726.0,11.21
3727.0,13.73
3728.0,15.9
3729.0,14.83
3730.0,21.14
3731.0,27.01
3732.0,29.01
3733.0,64.13
3734.0,22.16
3735.0,23.29
3736.0,35.65
3737.0,36.08
3738.0,25.93
3739.0,22.8
3740.0,32.83
3741.0,19.68
3742.0,18.33
3743.0,17.02
3744.0,13.29
3745.0,13.41
3746.0,12.29
3747.0,11.82
3748.0,11.88
3749.0,12.44
3750.0,12.52
3751.0,13.9
3752.0,17.58
3753.0,17.89
3754.0,17.01
3755.0,20.02
3756.0,35.19
3757.0,25.38
3758.0,45.11
3759.0,24.19
3760.0,45.58
3761.0,25.71
3762.0,24.23
3763.0,21.84
3764.0,19.98
3765.0,19.24
3766.0,18.55
3767.0,17.07
3768.0,17.97
3769.0,16.6
3770.0,13.3
3771.0,13.56
3772.0,13.05
3773.0,12.56
3774.0,12.43
3775.0,14.63
3776.0,16.16
3777.0,18.2
3778.0,21.44
3779.0,22.87
3780.0,21.44
3781.0,30.86
3782.0,25.74
3783.0,41.76
3784.0,23.83
3785.0,26.62
3786.0,30.43
3787.0,23.58
3788.0,19.61
3789.0,18.67
3790.0,14.86
3791.0,14.77
3792.0,14.25
3793.0,11.44
3794.0,11.46
3795.0,10.84
3796.0,10.25
3797.0,8.27
3798.0,3.57
3799.0,9.08
3800.0,11.48
3801.0,12.57
3802.0,12.53
3803.0,15.5
3804.0,17.01
3805.0,17.65
3806.0,19.0
3807.0,19.72
3808.0,22.24
3809.0,25.9
3810.0,19.23
3811.0,18.97
3812.0,16.98
3813.0,16.24
3814.0,13.28
3815.0,12.13
3816.0,12.45
3817.0,11.49
3818.0,9.62
3819.0,8.76
3820.0,8.47
3821.0,8.69
3822.0,10.2
3823.0,10.7
3824.0,13.28
3825.0,14.82
3826.0,15.33
3827.0,49.54
3828.0,17.08
3829.0,21.94
3830.0,18.79
3831.0,22.5
3832.0,24.41
3833.0,26.69
3834.0,23.96
3835.0,21.31
3836.0,19.07
3837.0,19.01
3838.0,16.7
3839.0,12.71
3840.0,13.09
3841.0,12.93
3842.0,11.03
3843.0,10.11
3844.0,10.33
3845.0,9.75
3846.0,9.86
3847.0,9.85
3848.0,12.5
3849.0,19.05
3850.0,20.71
3851.0,19.39
3852.0,64.18
3853.0,25.06
3854.0,31.67
3855.0,34.44
3856.0,95.96
3857.0,55.83
3858.0,25.61
3859.0,24.74
3860.0,23.78
3861.0,23.32
3862.0,21.18
3863.0,20.23
3864.0,19.1
3865.0,19.08
3866.0,15.72
3867.0,15.24
3868.0,16.38
3869.0,19.15
3870.0,17.28
3871.0,21.73
3872.0,22.53
3873.0,29.52
3874.0,51.99
3875.0,23.8
3876.0,30.5
3877.0,40.1
3878.0,58.08
3879.0,31.22
3880.0,23.34
3881.0,57.02
3882.0,25.18
3883.0,20.59
3884.0,23.19
3885.0,19.53
3886.0,17.96
3887.0,17.26
3888.0,13.56
3889.0,15.02
3890.0,13.22
3891.0,12.23
3892.0,12.27
3893.0,12.53
3894.0,14.03
3895.0,16.37
3896.0,21.52
3897.0,22.84
3898.0,20.19
3899.0,18.96
3900.0,20.28
3901.0,20.46
3902.0,19.7
3903.0,20.84
3904.0,20.75
3905.0,21.3
3906.0,22.73
3907.0,21.54
3908.0,32.98
3909.0,19.05
3910.0,14.57
3911.0,13.51
3912.0,13.6
3913.0,12.03
3914.0,11.62
3915.0,11.15
3916.0,11.22
3917.0,11.38
3918.0,11.35
3919.0,12.68
3920.0,15.15
3921.0,17.13
3922.0,19.61
3923.0,19.6
3924.0,45.25
3925.0,19.85
3926.0,23.52
3927.0,27.07
3928.0,24.28
3929.0,50.14
3930.0,20.46
3931.0,21.2
3932.0,19.03
3933.0,16.04
3934.0,14.06
3935.0,12.09
3936.0,14.19
3937.0,14.23
3938.0,12.37
3939.0,12.23
3940.0,11.28
3941.0,9.6
3942.0,7.35
3943.0,10.05
3944.0,10.77
3945.0,11.52
3946.0,11.38
3947.0,13.95
3948.0,15.08
3949.0,15.74
3950.0,16.98
3951.0,15.71
3952.0,19.16
3953.0,19.07
3954.0,17.83
3955.0,14.73
3956.0,12.08
3957.0,15.64
3958.0,12.53
3959.0,11.51
3960.0,11.29
3961.0,10.59
3962.0,9.53
3963.0,8.96
3964.0,8.44
3965.0,4.23
3966.0,-2.5
3967.0,-4.94
3968.0,-3.88
3969.0,8.95
3970.0,10.53
3971.0,10.52
3972.0,10.59
3973.0,11.79
3974.0,12.88
3975.0,12.25
3976.0,13.09
3977.0,16.52
3978.0,16.24
3979.0,15.16
3980.0,16.47
3981.0,17.9
3982.0,12.06
3983.0,10.83
3984.0,10.91
3985.0,9.63
3986.0,9.38
3987.0,9.14
3988.0,10.08
3989.0,9.51
3990.0,9.61
3991.0,11.65
3992.0,14.51
3993.0,14.35
3994.0,18.18
3995.0,18.79
3996.0,18.86
3997.0,19.31
3998.0,22.06
3999.0,16.61
4000.0,19.54
4001.0,20.59
4002.0,19.69
4003.0,18.63
4004.0,16.79
4005.0,16.64
4006.0,15.41
4007.0,12.34
4008.0,10.63
4009.0,11.43
4010.0,11.46
4011.0,10.73
4012.0,10.87
4013.0,10.23
4014.0,10.24
4015.0,13.14
4016.0,49.83
4017.0,14.88
4018.0,15.01
4019.0,14.82
4020.0,39.1
4021.0,18.17
4022.0,20.16
4023.0,17.62
4024.0,20.9
4025.0,36.5
4026.0,19.79
4027.0,18.4
4028.0,16.45
4029.0,16.55
4030.0,15.56
4031.0,12.68
4032.0,11.16
4033.0,12.23
4034.0,12.8
4035.0,11.11
4036.0,11.13
4037.0,10.21
4038.0,10.47
4039.0,11.15
4040.0,14.73
4041.0,15.36
4042.0,15.52
4043.0,17.96
4044.0,16.28
4045.0,18.73
4046.0,20.2
4047.0,18.24
4048.0,24.32
4049.0,18.42
4050.0,18.08
4051.0,18.94
4052.0,16.91
4053.0,15.43
4054.0,14.47
4055.0,12.43
4056.0,10.75
4057.0,10.69
4058.0,10.54
4059.0,9.82
4060.0,10.52
4061.0,10.51
4062.0,10.68
4063.0,11.32
4064.0,13.87
4065.0,18.92
4066.0,24.49
4067.0,21.89
4068.0,22.03
4069.0,57.98
4070.0,20.09
4071.0,21.41
4072.0,23.4
4073.0,21.26
4074.0,22.47
4075.0,19.98
4076.0,19.93
4077.0,18.41
4078.0,18.06
4079.0,15.53
4080.0,14.71
4081.0,14.95
4082.0,13.19
4083.0,13.14
4084.0,13.41
4085.0,12.41
4086.0,11.6
4087.0,13.24
4088.0,16.43
4089.0,19.33
4090.0,19.05
4091.0,28.51
4092.0,21.03
4093.0,27.59
4094.0,21.93
4095.0,23.95
4096.0,24.13
4097.0,25.88
4098.0,23.89
4099.0,24.64
4100.0,18.97
4101.0,19.04
4102.0,17.37
4103.0,16.52
4104.0,14.27
4105.0,13.22
4106.0,13.81
4107.0,12.66
4108.0,12.0
4109.0,11.4
4110.0,10.12
4111.0,10.81
4112.0,12.62
4113.0,16.55
4114.0,17.37
4115.0,29.72
4116.0,19.01
4117.0,19.0
4118.0,19.42
4119.0,25.25
4120.0,20.13
4121.0,27.74
4122.0,45.56
4123.0,19.11
4124.0,18.55
4125.0,18.44
4126.0,17.07
4127.0,16.32
4128.0,13.65
4129.0,13.48
4130.0,13.07
4131.0,11.44
4132.0,10.6
4133.0,10.42
4134.0,9.53
4135.0,10.11
4136.0,11.24
4137.0,14.78
4138.0,19.68
4139.0,19.84
4140.0,25.77
4141.0,22.69
4142.0,20.92
4143.0,19.99
4144.0,28.29
4145.0,37.23
4146.0,24.84
4147.0,35.77
4148.0,19.35
4149.0,19.47
4150.0,18.24
4151.0,16.55
4152.0,12.77
4153.0,12.19
4154.0,12.22
4155.0,11.46
4156.0,11.25
4157.0,11.26
4158.0,11.25
4159.0,13.42
4160.0,15.98
4161.0,18.71
4162.0,19.49
4163.0,22.91
4164.0,22.6
4165.0,24.99
4166.0,30.82
4167.0,20.56
4168.0,22.04
4169.0,23.35
4170.0,20.8
4171.0,20.63
4172.0,19.46
4173.0,19.63
4174.0,16.47
4175.0,15.16
4176.0,12.86
4177.0,12.33
4178.0,12.19
4179.0,11.17
4180.0,11.09
4181.0,11.74
4182.0,11.59
4183.0,11.55
4184.0,14.69
4185.0,16.69
4186.0,19.01
4187.0,19.11
4188.0,19.99
4189.0,21.24
4190.0,23.51
4191.0,20.8
4192.0,27.36
4193.0,37.35
4194.0,28.73
4195.0,22.6
4196.0,21.66
4197.0,19.97
4198.0,16.77
4199.0,14.74
4200.0,15.64
4201.0,15.86
4202.0,14.19
4203.0,12.91
4204.0,12.55
4205.0,13.47
4206.0,13.79
4207.0,16.28
4208.0,15.57
4209.0,18.54
4210.0,18.56
4211.0,19.23
4212.0,19.6
4213.0,18.13
4214.0,33.29
4215.0,23.72
4216.0,23.06
4217.0,25.29
4218.0,27.33
4219.0,26.58
4220.0,20.11
4221.0,19.8
4222.0,17.27
4223.0,15.19
4224.0,13.21
4225.0,13.51
4226.0,12.35
4227.0,11.55
4228.0,11.29
4229.0,11.95
4230.0,12.37
4231.0,15.43
4232.0,18.28
4233.0,19.91
4234.0,19.98
4235.0,44.66
4236.0,21.51
4237.0,22.09
4238.0,19.81
4239.0,23.58
4240.0,22.19
4241.0,22.14
4242.0,21.98
4243.0,20.82
4244.0,19.74
4245.0,19.75
4246.0,16.6
4247.0,15.01
4248.0,13.54
4249.0,12.59
4250.0,12.13
4251.0,11.16
4252.0,10.56
4253.0,10.16
4254.0,10.35
4255.0,11.89
4256.0,14.17
4257.0,17.87
4258.0,18.19
4259.0,18.5
4260.0,19.53
4261.0,19.03
4262.0,19.05
4263.0,18.85
4264.0,18.97
4265.0,19.07
4266.0,19.5
4267.0,23.36
4268.0,16.55
4269.0,18.06
4270.0,17.79
4271.0,14.56
4272.0,13.6
4273.0,14.22
4274.0,13.13
4275.0,12.4
4276.0,11.71
4277.0,11.68
4278.0,11.3
4279.0,10.86
4280.0,13.02
4281.0,15.34
4282.0,16.69
4283.0,17.45
4284.0,19.36
4285.0,19.15
4286.0,19.73
4287.0,25.17
4288.0,37.29
4289.0,21.18
4290.0,21.62
4291.0,23.1
4292.0,19.42
4293.0,20.66
4294.0,19.04
4295.0,16.54
4296.0,14.89
4297.0,13.84
4298.0,13.58
4299.0,11.84
4300.0,11.38
4301.0,11.34
4302.0,10.13
4303.0,11.0
4304.0,12.45
4305.0,15.77
4306.0,23.47
4307.0,18.83
4308.0,21.06
4309.0,22.66
4310.0,22.76
4311.0,22.72
4312.0,65.75
4313.0,27.07
4314.0,21.63
4315.0,21.1
4316.0,19.3
4317.0,21.69
4318.0,17.29
4319.0,14.4
4320.0,12.95
4321.0,12.69
4322.0,11.99
4323.0,11.16
4324.0,11.45
4325.0,12.54
4326.0,12.25
4327.0,16.39
4328.0,19.72
4329.0,25.91
4330.0,27.82
4331.0,39.2
4332.0,30.55
4333.0,24.84
4334.0,56.93
4335.0,25.83
4336.0,22.3
4337.0,32.8
4338.0,35.96
4339.0,35.01
4340.0,24.11
4341.0,19.83
4342.0,18.09
4343.0,15.56
4344.0,14.14
4345.0,14.3
4346.0,12.67
4347.0,11.78
4348.0,11.68
4349.0,13.04
4350.0,13.07
4351.0,14.63
4352.0,18.34
4353.0,20.33
4354.0,83.62
4355.0,22.28
4356.0,27.09
4357.0,23.97
4358.0,22.44
4359.0,26.31
4360.0,35.66
4361.0,37.94
4362.0,25.48
4363.0,27.65
4364.0,21.15
4365.0,22.23
4366.0,20.72
4367.0,16.13
4368.0,15.65
4369.0,15.24
4370.0,14.43
4371.0,13.66
4372.0,13.44
4373.0,14.7
4374.0,15.85
4375.0,17.51
4376.0,20.0
4377.0,20.55
4378.0,24.74
4379.0,25.52
4380.0,33.78
4381.0,25.48
4382.0,26.45
4383.0,26.32
4384.0,26.81
4385.0,30.12
4386.0,26.01
4387.0,23.87
4388.0,20.13
4389.0,20.28
4390.0,19.07
4391.0,15.98
4392.0,13.94
4393.0,12.68
4394.0,12.23
4395.0,11.34
4396.0,11.2
4397.0,11.41
4398.0,11.98
4399.0,14.06
4400.0,16.77
4401.0,17.92
4402.0,20.18
4403.0,19.09
4404.0,20.26
4405.0,21.98
4406.0,25.95
4407.0,25.83
4408.0,56.34
4409.0,28.02
4410.0,31.38
4411.0,22.32
4412.0,19.44
4413.0,19.88
4414.0,18.11
4415.0,16.69
4416.0,15.42
4417.0,13.95
4418.0,13.53
4419.0,12.21
4420.0,11.66
4421.0,11.09
4422.0,10.76
4423.0,11.41
4424.0,13.95
4425.0,17.01
4426.0,17.91
4427.0,22.65
4428.0,19.68
4429.0,21.48
4430.0,22.52
4431.0,40.42
4432.0,76.28
4433.0,64.6
4434.0,22.81
4435.0,21.73
4436.0,22.58
4437.0,19.19
4438.0,18.44
4439.0,16.84
4440.0,16.41
4441.0,14.77
4442.0,15.18
4443.0,13.41
4444.0,12.83
4445.0,11.8
4446.0,10.69
4447.0,12.04
4448.0,13.96
4449.0,56.68
4450.0,29.61
4451.0,33.24
4452.0,28.2
4453.0,21.12
4454.0,28.68
4455.0,26.94
4456.0,28.83
4457.0,21.99
4458.0,20.04
4459.0,17.98
4460.0,17.55
4461.0,16.95
4462.0,15.46
4463.0,15.79
4464.0,15.78
4465.0,14.01
4466.0,13.77
4467.0,13.14
4468.0,12.17
4469.0,11.17
4470.0,10.1
4471.0,10.69
4472.0,12.57
4473.0,15.9
4474.0,19.31
4475.0,20.14
4476.0,21.08
4477.0,29.37
4478.0,24.45
4479.0,31.02
4480.0,32.74
4481.0,53.11
4482.0,75.2
4483.0,28.0
4484.0,21.95
4485.0,20.44
4486.0,18.84
4487.0,16.16
4488.0,16.35
4489.0,15.99
4490.0,14.7
4491.0,13.83
4492.0,13.4
4493.0,13.76
4494.0,13.25
4495.0,16.98
4496.0,18.15
4497.0,18.8
4498.0,21.09
4499.0,30.29
4500.0,57.07
4501.0,94.01
4502.0,52.58
4503.0,64.28
4504.0,79.26
4505.0,95.79
4506.0,38.79
4507.0,23.64
4508.0,23.58
4509.0,20.83
4510.0,18.54
4511.0,17.3
4512.0,16.86
4513.0,16.47
4514.0,14.22
4515.0,14.05
4516.0,13.74
4517.0,15.29
4518.0,15.61
4519.0,17.93
4520.0,17.91
4521.0,20.91
4522.0,33.48
4523.0,33.09
4524.0,61.68
4525.0,66.65
4526.0,82.91
4527.0,34.54
4528.0,24.92
4529.0,22.35
4530.0,24.01
4531.0,23.23
4532.0,23.43
4533.0,21.16
4534.0,21.34
4535.0,19.38
4536.0,17.49
4537.0,16.93
4538.0,14.81
4539.0,14.34
4540.0,14.43
4541.0,16.03
4542.0,16.02
4543.0,18.57
4544.0,20.61
4545.0,22.98
4546.0,28.07
4547.0,45.69
4548.0,49.89
4549.0,71.03
4550.0,67.23
4551.0,41.38
4552.0,42.26
4553.0,30.69
4554.0,30.12
4555.0,24.75
4556.0,23.63
4557.0,24.18
4558.0,20.57
4559.0,18.53
4560.0,19.13
4561.0,16.89
4562.0,15.15
4563.0,14.41
4564.0,14.49
4565.0,15.25
4566.0,16.98
4567.0,19.72
4568.0,20.01
4569.0,29.04
4570.0,42.31
4571.0,106.83
4572.0,67.61
4573.0,85.71
4574.0,111.65
4575.0,129.15
4576.0,104.18
4577.0,94.72
4578.0,74.12
4579.0,29.08
4580.0,22.92
4581.0,24.62
4582.0,21.45
4583.0,18.54
4584.0,22.08
4585.0,18.2
4586.0,17.03
4587.0,15.59
4588.0,15.28
4589.0,16.05
4590.0,17.5
4591.0,18.98
4592.0,20.21
4593.0,52.5
4594.0,64.15
4595.0,26.9
4596.0,26.88
4597.0,57.27
4598.0,28.56
4599.0,23.83
4600.0,23.32
4601.0,25.81
4602.0,24.15
4603.0,27.65
4604.0,23.31
4605.0,19.96
4606.0,19.7
4607.0,18.51
4608.0,16.39
4609.0,15.05
4610.0,14.61
4611.0,13.51
4612.0,12.85
4613.0,12.86
4614.0,12.65
4615.0,13.99
4616.0,16.12
4617.0,17.5
4618.0,19.29
4619.0,19.95
4620.0,19.86
4621.0,20.84
4622.0,21.29
4623.0,24.32
4624.0,26.24
4625.0,28.25
4626.0,25.39
4627.0,24.58
4628.0,20.16
4629.0,20.42
4630.0,17.7
4631.0,17.09
4632.0,14.55
4633.0,15.35
4634.0,13.67
4635.0,12.88
4636.0,12.22
4637.0,11.55
4638.0,10.02
4639.0,11.26
4640.0,12.46
4641.0,16.18
4642.0,18.74
4643.0,20.14
4644.0,21.87
4645.0,21.17
4646.0,21.36
4647.0,28.16
4648.0,21.9
4649.0,26.19
4650.0,25.55
4651.0,21.87
4652.0,22.22
4653.0,20.08
4654.0,19.74
4655.0,16.25
4656.0,16.21
4657.0,14.23
4658.0,13.08
4659.0,12.99
4660.0,12.69
4661.0,12.73
4662.0,13.24
4663.0,15.97
4664.0,17.28
4665.0,19.24
4666.0,20.22
4667.0,22.54
4668.0,23.38
4669.0,25.23
4670.0,24.77
4671.0,30.36
4672.0,32.86
4673.0,31.67
4674.0,31.3
4675.0,25.78
4676.0,22.26
4677.0,25.29
4678.0,21.74
4679.0,18.87
4680.0,14.83
4681.0,15.31
4682.0,13.21
4683.0,13.46
4684.0,13.28
4685.0,14.05
4686.0,14.1
4687.0,15.93
4688.0,19.43
4689.0,26.03
4690.0,21.4
4691.0,23.36
4692.0,62.15
4693.0,21.16
4694.0,23.73
4695.0,23.98
4696.0,41.39
4697.0,51.7
4698.0,29.67
4699.0,26.88
4700.0,29.16
4701.0,59.59
4702.0,30.08
4703.0,18.64
4704.0,15.09
4705.0,13.44
4706.0,13.3
4707.0,12.71
4708.0,12.27
4709.0,12.93
4710.0,12.68
4711.0,13.46
4712.0,17.28
4713.0,32.16
4714.0,32.33
4715.0,67.17
4716.0,58.35
4717.0,29.47
4718.0,20.04
4719.0,25.26
4720.0,31.49
4721.0,26.3
4722.0,29.46
4723.0,24.42
4724.0,20.48
4725.0,61.93
4726.0,17.25
4727.0,18.68
4728.0,16.93
4729.0,16.03
4730.0,15.15
4731.0,14.67
4732.0,14.68
4733.0,14.13
4734.0,14.53
4735.0,15.59
4736.0,19.02
4737.0,19.51
4738.0,21.21
4739.0,21.7
4740.0,27.33
4741.0,32.35
4742.0,26.56
4743.0,23.79
4744.0,25.37
4745.0,41.75
4746.0,43.82
4747.0,22.69
4748.0,21.83
4749.0,22.39
4750.0,20.69
4751.0,19.06
4752.0,16.22
4753.0,14.22
4754.0,14.24
4755.0,13.69
4756.0,13.14
4757.0,14.31
4758.0,14.33
4759.0,16.63
4760.0,18.4
4761.0,19.02
4762.0,36.8
4763.0,31.66
4764.0,27.44
4765.0,24.34
4766.0,28.91
4767.0,31.77
4768.0,36.71
4769.0,58.7
4770.0,41.51
4771.0,27.11
4772.0,26.71
4773.0,25.06
4774.0,20.73
